2301,光寶科,70.90,70.90,69.50
2331,精英,22.90,23.25,22.70
2402,毅嘉,21.90,22.05,21.10
2413,環科,35.90,36.40,35.10
2424,隴華,22.50,22.55,21.95
2427,三商電,12.95,13.30,12.80
2429,銘旺科,14.45,14.55,14.10
2434,統懋,29.85,30.80,29.85
2438,翔耀,17.50,17.55,17.10
2457,飛宏,59.80,61.80,58.60
2486,一詮,28.20,28.60,27.70
