2301,光寶科,69.20,69.90,69.10
2332,友訊,15.60,16.55,15.60
2404,漢唐,210.50,218.50,210.50
2414,精技,31.60,31.60,30.55
2425,承啟,35.35,35.70,33.90
2428,興勤,143.50,147.50,143.50
2430,燦坤,46.25,46.25,45.55
2436,偉詮電,47.50,48.05,47.20
2439,美律,83.00,83.80,82.60
2458,義隆,106.00,106.50,103.50
2488,漢平,29.10,29.10,28.90
