2301,光寶科,67.10,67.80,66.60
2331,精英,21.65,21.90,21.60
2402,毅嘉,18.30,18.60,18.25
2413,環科,28.60,29.15,28.40
2424,隴華,19.40,20.30,19.40
2427,三商電,12.05,12.15,12.00
2429,銘旺科,9.95,10.10,9.95
2434,統懋,28.10,28.90,28.10
2438,翔耀,14.20,14.40,14.20
2457,飛宏,40.70,41.00,40.45
2486,一詮,23.50,23.95,23.35
