2301,光寶科,75.30,75.40,73.50
2331,精英,23.40,23.40,22.20
2402,毅嘉,20.00,20.40,19.85
2413,環科,34.00,34.55,33.35
2424,隴華,23.50,25.40,23.50
2427,三商電,13.55,13.70,13.45
2429,銘旺科,15.70,15.70,15.35
2434,統懋,28.25,30.90,28.10
2438,翔耀,13.85,15.05,13.85
2457,飛宏,55.10,56.70,54.50
2486,一詮,29.20,30.15,28.10
