2301,光寶科,65.00,65.90,65.00
2331,精英,20.40,20.55,20.35
2402,毅嘉,17.60,17.60,17.35
2413,環科,26.30,26.45,26.15
2424,隴華,19.90,20.10,19.75
2427,三商電,11.85,11.95,11.85
2429,銘旺科,9.78,9.88,9.70
2434,統懋,28.70,28.70,27.80
2438,翔耀,14.10,14.15,14.10
2457,飛宏,38.20,38.35,37.85
2486,一詮,21.50,21.65,21.35
