2301,光寶科,69.60,70.30,69.50
2331,精英,21.40,21.40,21.15
2402,毅嘉,19.00,19.00,18.85
2413,環科,28.50,28.90,28.30
2424,隴華,22.05,22.05,21.20
2427,三商電,12.90,13.10,12.80
2429,銘旺科,10.30,10.40,10.25
2434,統懋,28.40,28.40,27.60
2438,翔耀,14.20,14.20,14.10
2457,飛宏,42.00,42.70,41.80
2486,一詮,23.50,23.95,23.45
