2301,光寶科,67.10,68.40,66.70
2331,精英,21.85,21.85,21.50
2402,毅嘉,18.80,18.80,18.50
2413,環科,29.10,29.95,28.85
2424,隴華,20.00,20.00,19.70
2427,三商電,12.10,12.10,11.90
2429,銘旺科,10.00,10.10,9.98
2434,統懋,28.70,28.80,28.00
2438,翔耀,14.40,14.40,14.35
2457,飛宏,40.60,41.20,40.05
2486,一詮,24.00,24.00,23.30
