2301,光寶科,66.90,67.90,66.00
2331,精英,21.15,21.60,21.15
2402,毅嘉,17.80,18.05,17.80
2413,環科,26.80,27.25,26.80
2424,隴華,19.80,19.80,19.40
2427,三商電,11.90,12.00,11.90
2429,銘旺科,9.99,10.15,9.89
2434,統懋,28.75,28.75,27.85
2438,翔耀,14.50,14.50,14.20
2457,飛宏,38.90,39.75,38.90
2486,一詮,22.00,23.10,22.00
