2301,光寶科,74.50,75.90,74.40
2331,精英,21.80,21.95,21.75
2402,毅嘉,20.00,20.20,19.65
2413,環科,30.25,30.95,30.25
2424,隴華,22.35,22.55,22.15
2427,三商電,13.25,13.35,13.15
2429,銘旺科,12.20,13.00,12.20
2434,統懋,28.20,28.20,28.00
2438,翔耀,13.95,14.10,13.90
2457,飛宏,49.00,51.30,48.80
2486,一詮,26.25,27.15,25.85
