2301,光寶科,67.50,68.80,67.50
2331,精英,21.75,21.85,21.60
2402,毅嘉,18.60,19.00,18.55
2413,環科,29.00,30.00,29.00
2424,隴華,19.70,20.15,19.70
2427,三商電,12.05,12.15,12.00
2429,銘旺科,10.10,10.45,10.10
2434,統懋,28.00,28.15,28.00
2438,翔耀,14.80,14.80,14.20
2457,飛宏,40.80,41.00,40.45
2486,一詮,23.85,24.20,23.25
