2301,光寶科,69.40,70.30,69.30
2332,友訊,16.60,17.05,16.55
2404,漢唐,216.00,221.00,216.00
2414,精技,31.40,31.60,31.40
2425,承啟,34.25,34.65,33.60
2428,興勤,145.00,150.50,145.00
2430,燦坤,46.65,47.55,46.45
2436,偉詮電,48.00,49.10,48.00
2439,美律,83.50,83.90,83.20
2458,義隆,103.50,105.00,102.50
2488,漢平,29.00,29.25,29.00
