2301,光寶科,67.00,67.00,66.10
2331,精英,21.65,21.80,21.45
2402,毅嘉,18.10,18.20,17.90
2413,環科,27.20,28.70,27.20
2424,隴華,19.50,19.50,19.35
2427,三商電,11.95,12.05,11.95
2429,銘旺科,10.00,10.05,9.90
2434,統懋,29.10,29.10,27.70
2438,翔耀,14.45,14.45,14.20
2457,飛宏,40.00,40.50,39.60
2486,一詮,23.20,23.60,22.90
