2301,光寶科,69.90,70.30,69.20
2332,友訊,15.65,15.65,15.25
2404,漢唐,215.00,215.00,208.50
2414,精技,31.95,31.95,31.60
2425,承啟,36.45,36.55,34.60
2428,興勤,146.00,146.00,143.00
2430,燦坤,46.55,46.55,45.65
2436,偉詮電,48.50,48.55,47.25
2439,美律,83.90,84.00,82.60
2458,義隆,104.50,106.00,103.00
2488,漢平,29.50,29.50,29.15
