2301,光寶科,74.20,75.10,73.70
2331,精英,23.05,23.40,22.50
2402,毅嘉,21.00,22.50,20.85
2413,環科,38.20,38.95,36.55
2424,隴華,24.45,24.45,23.05
2427,三商電,13.55,13.70,13.25
2429,銘旺科,15.95,15.95,14.70
2434,統懋,31.05,31.45,30.00
2438,翔耀,16.15,17.05,15.70
2457,飛宏,59.20,60.30,58.30
2486,一詮,28.40,29.70,27.70
