2301,光寶科,70.00,70.10,69.70
2331,精英,21.60,21.95,21.50
2402,毅嘉,19.30,19.45,19.15
2413,環科,29.50,29.65,29.25
2424,隴華,20.60,21.05,20.55
2427,三商電,13.10,13.10,12.75
2429,銘旺科,10.25,10.30,10.15
2434,統懋,27.65,28.40,27.60
2438,翔耀,14.30,14.30,14.15
2457,飛宏,47.10,47.65,45.40
2486,一詮,24.25,24.45,23.55
