2301,光寶科,69.70,72.10,69.40
2331,精英,21.45,21.55,21.35
2402,毅嘉,19.40,19.40,18.90
2413,環科,29.50,30.00,29.20
2424,隴華,22.20,22.65,21.45
2427,三商電,12.90,13.10,12.90
2429,銘旺科,10.40,10.80,10.35
2434,統懋,27.80,27.80,27.65
2438,翔耀,14.00,14.00,13.85
2457,飛宏,46.00,47.20,45.35
2486,一詮,23.40,23.90,23.35
